iso3_country_code,date,price,country,price_type,market,commodity,currency,unit
IDN,2023-10-01,48304.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2023-11-01,68229.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2023-12-01,68714.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-01-01,57300.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-02-01,68592.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-03-01,66141.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-04-01,48608.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-05-01,54028.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-06-01,56477.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-07-01,45466.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-08-01,44223.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-09-01,33654.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-10-01,29931.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-11-01,28982.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2024-12-01,37000.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2025-01-01,59953.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2025-02-01,55684.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2025-03-01,53756.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2025-04-01,57750.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2025-05-01,42488.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2025-06-01,38675.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2025-07-01,38536.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2025-08-01,41126.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2025-09-01,55851.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2025-10-01,65395.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2025-11-01,62995.0,Indonesia,RETAIL,National Average,Chili (red),IDR,Kg
IDN,2008-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2008-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2008-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2008-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2008-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2008-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2008-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2008-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2008-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2008-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2008-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2009-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2010-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2011-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2012-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2013-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2014-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2015-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2016-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2017-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2018-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-11-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2019-12-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-01-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-02-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-03-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-04-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-05-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-06-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-07-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-08-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-09-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-10-01,,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-11-01,23739.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2020-12-01,25762.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-01-01,24319.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-02-01,23692.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-03-01,23576.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-04-01,23626.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-05-01,23463.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-06-01,24141.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-07-01,23632.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-08-01,23736.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-09-01,21398.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-10-01,20433.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-11-01,22666.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2021-12-01,24389.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-01-01,25547.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-02-01,22111.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-03-01,23606.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-04-01,24409.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-05-01,26079.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-06-01,27417.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-07-01,27135.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-08-01,27914.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-09-01,28093.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-10-01,25832.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-11-01,26548.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2022-12-01,28826.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-01-01,28921.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-02-01,28176.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-03-01,28401.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-04-01,27764.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-05-01,29732.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-06-01,30641.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-07-01,30916.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-08-01,30267.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-09-01,28140.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-10-01,26924.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-11-01,27253.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2023-12-01,28411.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-01-01,27735.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-02-01,28730.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-03-01,31421.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-04-01,29516.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-05-01,29812.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-06-01,29334.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-07-01,29202.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-08-01,28395.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-09-01,27783.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-10-01,27895.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-11-01,27815.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2024-12-01,29750.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2025-01-01,29815.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2025-02-01,29400.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2025-03-01,29856.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2025-04-01,28611.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2025-05-01,28594.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2025-06-01,28985.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2025-07-01,29807.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2025-08-01,29552.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2025-09-01,29650.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2025-10-01,30169.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2025-11-01,29972.0,Indonesia,RETAIL,National Average,Eggs,IDR,Kg
IDN,2008-02-01,6375.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2008-03-01,6221.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2008-04-01,6132.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2008-05-01,6406.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2008-06-01,6405.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2008-07-01,6404.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2008-08-01,6404.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2008-09-01,6436.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2008-10-01,6440.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2008-11-01,6441.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2008-12-01,6504.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-01-01,6591.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-02-01,6725.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-03-01,6706.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-04-01,6643.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-05-01,6641.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-06-01,6640.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-07-01,6640.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-08-01,6659.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-09-01,6699.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-10-01,6705.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-11-01,6707.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2009-12-01,6938.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-01-01,7495.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-02-01,7721.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-03-01,7492.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-04-01,7393.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-05-01,7403.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-06-01,7601.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-07-01,8037.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-08-01,8383.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-09-01,8430.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-10-01,8493.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-11-01,8668.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2010-12-01,9082.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-01-01,9244.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-02-01,9118.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-03-01,8795.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-04-01,8711.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-05-01,8741.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-06-01,8870.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-07-01,9297.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-08-01,9504.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-09-01,9644.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-10-01,9768.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-11-01,9871.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2011-12-01,10100.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-01-01,10439.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-02-01,10520.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-03-01,10406.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-04-01,10339.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-05-01,10286.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-06-01,10309.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-07-01,10385.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-08-01,10391.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-09-01,10414.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-10-01,10421.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-11-01,10482.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2012-12-01,10718.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-01-01,10821.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-02-01,10819.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-03-01,10748.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-04-01,10646.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-05-01,10646.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-06-01,10718.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-07-01,10874.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-08-01,10938.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-09-01,10969.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-10-01,10987.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-11-01,11011.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2013-12-01,11073.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-01-01,11224.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-02-01,11389.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-03-01,11564.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-04-01,11313.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-05-01,11219.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-06-01,11259.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-07-01,11321.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-08-01,11390.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-09-01,11433.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-10-01,11522.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-11-01,11691.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2014-12-01,12210.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2015-01-01,12444.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
IDN,2015-02-01,12802.0,Indonesia,RETAIL,National Average,Rice,IDR,Kg
